std_ID,code_cs_ID,nbre_jetons_niveau1_acquis,nbre_jetons_niveau2_acquis,niveau_atteint_Cs,ratio_jeton_niv_de_0_à_1,ratio_jeton_niv_de_1_à_2,niv_max_possible
218,7,12,12,2,100,100,2
279,7,12,12,2,100,100,2
219,7,12,12,2,100,100,2
342,7,8,8,1,100,67,2
343,7,12,12,2,100,100,2
259,7,0,4,0,0,0,2
220,7,12,8,1,100,67,2
344,7,8,12,2,100,100,2
221,7,9,12,2,100,100,2
309,7,9,12,2,100,100,2
280,7,12,12,2,100,100,2
345,7,12,12,2,100,100,2
222,7,9,8,1,100,67,2
310,7,9,9,1,100,75,2
311,7,8,8,1,100,67,2
247,7,8,12,2,100,100,2
223,7,12,12,2,100,100,2
281,7,8,4,1,100,33,2
312,7,12,12,2,100,100,2
313,7,12,8,1,100,67,2
346,7,12,12,2,100,100,2
347,7,12,8,1,100,67,2
320,7,12,12,2,100,100,2
260,7,12,12,2,100,100,2
314,7,12,12,2,100,100,2
282,7,0,8,0,0,0,2
248,7,9,12,2,100,100,2
249,7,12,12,2,100,100,2
224,7,12,12,2,100,100,2
348,7,12,12,2,100,100,2
261,7,12,12,2,100,100,2
250,7,12,8,1,100,67,2
262,7,10,12,2,100,100,2
225,7,12,12,2,100,100,2
291,7,12,8,1,100,67,2
226,7,12,12,2,100,100,2
349,7,12,12,2,100,100,2
283,7,9,12,2,100,100,2
284,7,12,12,2,100,100,2
251,7,9,12,2,100,100,2
263,7,10,12,2,100,100,2
285,7,12,12,2,100,100,2
227,8,4,4,2,100,100,2
286,8,4,4,2,100,100,2
264,8,0,4,2,100,100,2
287,8,4,4,2,100,100,2
292,8,8,4,2,100,100,2
195,8,12,4,2,100,100,2
265,8,0,0,0,0,0,2
196,8,4,4,2,100,100,2
266,8,0,4,2,100,100,2
228,8,4,4,2,100,100,2
197,8,5,4,2,100,100,2
315,8,4,4,2,100,100,2
321,8,12,4,2,100,100,2
322,8,12,4,2,100,100,2
229,8,8,4,2,100,100,2
267,8,9,4,2,100,100,2
316,8,4,0,0,33,0,2
299,8,4,4,2,100,100,2
300,8,9,4,2,100,100,2
198,8,5,0,0,42,0,2
199,8,9,0,0,75,0,2
323,8,8,4,2,100,100,2
324,8,0,4,2,100,100,2
200,8,4,4,2,100,100,2
268,8,4,0,0,33,0,2
230,8,4,0,0,33,0,2
293,8,0,4,2,100,100,2
294,8,4,4,2,100,100,2
201,8,4,0,0,33,0,2
202,8,4,4,2,100,100,2
203,8,5,4,2,100,100,2
301,8,0,0,0,0,0,2
302,8,4,4,2,100,100,2
204,8,0,4,2,100,100,2
269,8,12,4,2,100,100,2
317,8,4,4,2,100,100,2
325,8,5,4,2,100,100,2
205,8,9,4,2,100,100,2
270,8,0,4,2,100,100,2
231,8,8,4,2,100,100,2
303,8,5,4,2,100,100,2
326,8,0,4,2,100,100,2
206,8,9,0,0,75,0,2
271,8,4,4,2,100,100,2
327,8,4,4,2,100,100,2
272,8,4,4,2,100,100,2
328,8,9,4,2,100,100,2
232,8,8,4,2,100,100,2
207,8,9,4,2,100,100,2
208,8,4,4,2,100,100,2
252,8,0,4,2,100,100,2
295,8,4,4,2,100,100,2
209,8,8,4,2,100,100,2
329,8,4,4,2,100,100,2
233,8,5,4,2,100,100,2
234,8,10,4,2,100,100,2
210,8,4,4,2,100,100,2
211,8,4,4,2,100,100,2
273,8,12,4,2,100,100,2
235,8,5,4,2,100,100,2
330,8,0,4,2,100,100,2
253,8,4,4,2,100,100,2
288,8,0,0,0,0,0,2
236,8,4,4,2,100,100,2
237,8,8,4,2,100,100,2
331,8,4,4,2,100,100,2
296,8,12,4,2,100,100,2
212,8,8,0,0,67,0,2
274,8,12,4,2,100,100,2
332,8,4,0,0,33,0,2
213,8,12,4,2,100,100,2
289,8,4,0,0,33,0,2
254,8,9,4,2,100,100,2
297,8,4,4,2,100,100,2
238,8,8,4,2,100,100,2
298,8,0,4,2,100,100,2
333,8,4,4,2,100,100,2
275,8,8,4,2,100,100,2
255,8,8,4,2,100,100,2
304,8,12,0,1,100,0,2
334,8,0,4,2,100,100,2
239,8,12,0,1,100,0,2
335,8,4,4,2,100,100,2
276,8,8,4,2,100,100,2
277,8,0,4,2,100,100,2
240,8,4,4,2,100,100,2
290,8,0,4,2,100,100,2
336,8,4,4,2,100,100,2
241,8,5,4,2,100,100,2
278,8,9,4,2,100,100,2
305,8,4,4,2,100,100,2
337,8,9,4,2,100,100,2
214,8,12,4,2,100,100,2
242,8,9,4,2,100,100,2
243,8,12,4,2,100,100,2
244,8,0,4,2,100,100,2
318,8,0,0,0,0,0,2
306,8,4,4,2,100,100,2
256,8,9,4,2,100,100,2
257,8,12,4,2,100,100,2
338,8,8,4,2,100,100,2
215,8,10,4,2,100,100,2
339,8,4,4,2,100,100,2
340,8,4,4,2,100,100,2
258,8,9,4,2,100,100,2
341,8,5,4,2,100,100,2
307,8,8,4,2,100,100,2
319,8,8,4,2,100,100,2
216,8,5,4,2,100,100,2
308,8,4,4,2,100,100,2
245,8,9,4,2,100,100,2
246,8,8,4,2,100,100,2
217,8,0,4,2,100,100,2
218,8,4,4,2,100,100,2
279,8,0,4,2,100,100,2
219,8,12,4,2,100,100,2
342,8,8,0,0,67,0,2
343,8,9,4,2,100,100,2
259,8,0,0,0,0,0,2
220,8,9,0,0,75,0,2
344,8,0,4,2,100,100,2
221,8,0,4,2,100,100,2
309,8,0,4,2,100,100,2
280,8,4,4,2,100,100,2
345,8,4,4,2,100,100,2
222,8,0,4,2,100,100,2
310,8,9,4,2,100,100,2
311,8,8,4,2,100,100,2
247,8,0,4,2,100,100,2
223,8,9,4,2,100,100,2
281,8,0,4,2,100,100,2
312,8,9,4,2,100,100,2
313,8,0,4,2,100,100,2
346,8,4,4,2,100,100,2
347,8,0,4,2,100,100,2
320,8,0,0,0,0,0,2
260,8,12,4,2,100,100,2
314,8,8,4,2,100,100,2
282,8,4,4,2,100,100,2
248,8,0,0,0,0,0,2
249,8,4,4,2,100,100,2
224,8,12,4,2,100,100,2
348,8,9,4,2,100,100,2
261,8,9,4,2,100,100,2
250,8,8,4,2,100,100,2
262,8,0,4,2,100,100,2
225,8,12,4,2,100,100,2
291,8,4,4,2,100,100,2
226,8,8,4,2,100,100,2
349,8,4,4,2,100,100,2
283,8,0,4,2,100,100,2
284,8,8,4,2,100,100,2
251,8,4,4,2,100,100,2
263,8,4,4,2,100,100,2
285,8,4,4,2,100,100,2
227,9,4,12,2,100,100,2
286,9,4,12,2,100,100,2
264,9,0,12,2,100,100,2
287,9,0,12,2,100,100,2
292,9,4,12,2,100,100,2
195,9,4,12,2,100,100,2
265,9,4,8,1,100,67,2
196,9,0,9,1,100,75,2
266,9,4,8,1,100,67,2
228,9,4,12,2,100,100,2
197,9,0,12,2,100,100,2
315,9,4,12,2,100,100,2
321,9,4,12,2,100,100,2
322,9,4,12,2,100,100,2
229,9,4,12,2,100,100,2
267,9,4,12,2,100,100,2
316,9,4,8,1,100,67,2
299,9,4,12,2,100,100,2
300,9,0,12,2,100,100,2
198,9,0,9,1,100,75,2
199,9,4,8,1,100,67,2
323,9,4,12,2,100,100,2
324,9,0,12,2,100,100,2
200,9,4,12,2,100,100,2
268,9,4,8,1,100,67,2
230,9,0,8,1,100,67,2
293,9,0,12,2,100,100,2
294,9,0,12,2,100,100,2
201,9,0,8,1,100,67,2
202,9,4,12,2,100,100,2
203,9,0,8,1,100,67,2
301,9,0,4,1,100,33,2
302,9,0,12,2,100,100,2
204,9,4,12,2,100,100,2
269,9,4,12,2,100,100,2
317,9,0,12,2,100,100,2
325,9,0,12,2,100,100,2
205,9,4,12,2,100,100,2
270,9,0,8,1,100,67,2
231,9,4,12,2,100,100,2
303,9,4,12,2,100,100,2
326,9,0,8,1,100,67,2
206,9,0,4,1,100,33,2
271,9,4,12,2,100,100,2
327,9,4,12,2,100,100,2
272,9,0,8,1,100,67,2
328,9,4,12,2,100,100,2
232,9,4,12,2,100,100,2
207,9,4,12,2,100,100,2
208,9,4,12,2,100,100,2
252,9,4,12,2,100,100,2
295,9,0,12,2,100,100,2
209,9,4,12,2,100,100,2
329,9,4,12,2,100,100,2
233,9,4,12,2,100,100,2
234,9,4,12,2,100,100,2
210,9,0,12,2,100,100,2
211,9,0,8,1,100,67,2
273,9,4,12,2,100,100,2
235,9,0,12,2,100,100,2
330,9,0,8,1,100,67,2
253,9,4,12,2,100,100,2
288,9,4,0,1,100,0,2
236,9,4,12,2,100,100,2
237,9,0,12,2,100,100,2
331,9,4,12,2,100,100,2
296,9,4,12,2,100,100,2
212,9,0,8,1,100,67,2
274,9,4,12,2,100,100,2
332,9,4,8,1,100,67,2
213,9,4,12,2,100,100,2
289,9,0,0,0,0,0,2
254,9,4,12,2,100,100,2
297,9,4,12,2,100,100,2
238,9,4,12,2,100,100,2
298,9,0,12,2,100,100,2
333,9,0,12,2,100,100,2
275,9,4,12,2,100,100,2
255,9,4,12,2,100,100,2
304,9,4,9,1,100,75,2
334,9,0,12,2,100,100,2
239,9,4,9,1,100,75,2
335,9,4,12,2,100,100,2
276,9,4,12,2,100,100,2
277,9,4,12,2,100,100,2
240,9,0,12,2,100,100,2
290,9,4,12,2,100,100,2
336,9,4,12,2,100,100,2
241,9,4,12,2,100,100,2
278,9,4,12,2,100,100,2
305,9,4,4,1,100,33,2
337,9,0,10,1,100,83,2
214,9,4,12,2,100,100,2
242,9,4,12,2,100,100,2
243,9,4,12,2,100,100,2
244,9,4,12,2,100,100,2
318,9,0,4,1,100,33,2
306,9,4,9,1,100,75,2
256,9,0,12,2,100,100,2
257,9,4,12,2,100,100,2
338,9,4,8,1,100,67,2
215,9,4,12,2,100,100,2
339,9,4,12,2,100,100,2
340,9,4,12,2,100,100,2
258,9,0,12,2,100,100,2
341,9,0,12,2,100,100,2
307,9,4,12,2,100,100,2
319,9,4,12,2,100,100,2
216,9,4,12,2,100,100,2
308,9,0,9,1,100,75,2
245,9,4,12,2,100,100,2
246,9,0,12,2,100,100,2
217,9,0,12,2,100,100,2
218,9,4,12,2,100,100,2
279,9,0,12,2,100,100,2
219,9,4,12,2,100,100,2
342,9,0,8,1,100,67,2
343,9,4,12,2,100,100,2
259,9,0,4,1,100,33,2
220,9,4,9,1,100,75,2
344,9,4,12,2,100,100,2
221,9,0,8,1,100,67,2
309,9,0,12,2,100,100,2
280,9,0,12,2,100,100,2
345,9,4,12,2,100,100,2
222,9,0,9,1,100,75,2
310,9,0,12,2,100,100,2
311,9,4,12,2,100,100,2
247,9,4,8,1,100,67,2
223,9,4,12,2,100,100,2
281,9,0,12,2,100,100,2
312,9,4,12,2,100,100,2
313,9,4,12,2,100,100,2
346,9,4,12,2,100,100,2
347,9,4,12,2,100,100,2
320,9,4,8,1,100,67,2
260,9,4,12,2,100,100,2
314,9,4,12,2,100,100,2
282,9,0,12,2,100,100,2
248,9,0,8,1,100,67,2
249,9,0,9,1,100,75,2
224,9,4,12,2,100,100,2
348,9,4,12,2,100,100,2
261,9,4,12,2,100,100,2
250,9,4,12,2,100,100,2
262,9,0,12,2,100,100,2
225,9,4,12,2,100,100,2
291,9,0,8,1,100,67,2
226,9,4,12,2,100,100,2
349,9,0,12,2,100,100,2
283,9,0,12,2,100,100,2
284,9,4,12,2,100,100,2
251,9,4,12,2,100,100,2
263,9,4,12,2,100,100,2
285,9,4,12,2,100,100,2
350,3,0,0,0,0,0,2
351,3,0,4,2,100,100,2
352,3,0,0,0,0,0,2
353,3,0,4,2,100,100,2
354,3,0,4,2,100,100,2
355,3,0,4,2,100,100,2
356,3,0,4,2,100,100,2
357,3,0,0,0,0,0,2
358,3,0,4,2,100,100,2
359,3,0,4,2,100,100,2
360,3,0,4,2,100,100,2
361,3,0,4,2,100,100,2
362,3,0,0,0,0,0,2
363,3,0,4,2,100,100,2
364,3,0,4,2,100,100,2
365,3,0,0,0,0,0,2
366,3,0,4,2,100,100,2
367,3,0,4,2,100,100,2
368,3,0,4,2,100,100,2
369,3,0,0,0,0,0,2
370,3,0,0,0,0,0,2
371,3,0,4,2,100,100,2
372,3,0,4,2,100,100,2
373,3,0,4,2,100,100,2
374,3,0,4,2,100,100,2
375,3,0,0,0,0,0,2
376,3,0,0,0,0,0,2
377,3,0,0,0,0,0,2
378,3,0,4,2,100,100,2
379,3,0,4,2,100,100,2
380,3,0,4,2,100,100,2
381,3,0,4,2,100,100,2
382,3,0,4,2,100,100,2
383,3,0,4,2,100,100,2
384,3,0,0,0,0,0,2
385,3,0,4,2,100,100,2
386,3,0,0,0,0,0,2
387,3,0,4,2,100,100,2
388,3,0,0,0,0,0,2
389,3,0,4,2,100,100,2
390,3,0,4,2,100,100,2
391,3,0,4,2,100,100,2
392,3,0,4,2,100,100,2
393,3,0,4,2,100,100,2
394,3,0,4,2,100,100,2
395,3,0,4,2,100,100,2
396,3,0,0,0,0,0,2
397,3,0,0,0,0,0,2
398,3,0,4,2,100,100,2
399,3,0,4,2,100,100,2
400,3,0,0,0,0,0,2
401,3,0,4,2,100,100,2
402,3,0,0,0,0,0,2
403,3,0,0,0,0,0,2
404,3,0,0,0,0,0,2
405,3,0,4,2,100,100,2
406,3,0,4,2,100,100,2
407,3,0,4,2,100,100,2
408,3,0,4,2,100,100,2
350,7,8,5,1,100,62,2
409,7,8,8,2,100,100,2
410,7,5,8,2,100,100,2
411,7,4,8,2,100,100,2
412,7,4,8,2,100,100,2
413,7,8,8,2,100,100,2
414,7,8,8,2,100,100,2
351,7,8,8,2,100,100,2
415,7,8,4,1,100,50,2
352,7,5,8,2,100,100,2
416,7,5,8,2,100,100,2
417,7,8,8,2,100,100,2
353,7,5,8,2,100,100,2
418,7,4,8,2,100,100,2
419,7,8,4,1,100,50,2
420,7,8,4,1,100,50,2
421,7,8,8,2,100,100,2
354,7,8,8,2,100,100,2
422,7,4,8,2,100,100,2
423,7,8,8,2,100,100,2
424,7,8,8,2,100,100,2
425,7,8,8,2,100,100,2
426,7,8,8,2,100,100,2
427,7,5,8,2,100,100,2
428,7,8,8,2,100,100,2
355,7,0,8,2,100,100,2
429,7,8,8,2,100,100,2
430,7,4,8,2,100,100,2
356,7,4,8,2,100,100,2
431,7,8,8,2,100,100,2
432,7,8,8,2,100,100,2
357,7,8,8,2,100,100,2
358,7,8,8,2,100,100,2
359,7,4,8,2,100,100,2
433,7,8,8,2,100,100,2
434,7,5,8,2,100,100,2
435,7,5,8,2,100,100,2
436,7,0,4,0,0,0,2
360,7,5,8,2,100,100,2
437,7,4,8,2,100,100,2
438,7,0,8,2,100,100,2
439,7,4,8,2,100,100,2
361,7,8,8,2,100,100,2
440,7,4,8,2,100,100,2
362,7,4,4,1,100,50,2
363,7,4,8,2,100,100,2
364,7,8,8,2,100,100,2
365,7,8,8,2,100,100,2
441,7,8,8,2,100,100,2
442,7,4,8,2,100,100,2
366,7,8,8,2,100,100,2
443,7,4,8,2,100,100,2
444,7,8,8,2,100,100,2
445,7,8,8,2,100,100,2
367,7,8,8,2,100,100,2
446,7,0,8,2,100,100,2
368,7,8,8,2,100,100,2
447,7,8,8,2,100,100,2
448,7,4,8,2,100,100,2
449,7,8,8,2,100,100,2
450,7,8,8,2,100,100,2
451,7,0,8,2,100,100,2
369,7,0,8,2,100,100,2
452,7,4,8,2,100,100,2
370,7,5,8,2,100,100,2
453,7,0,5,0,0,0,2
454,7,0,8,2,100,100,2
455,7,4,8,2,100,100,2
456,7,0,8,2,100,100,2
457,7,4,8,2,100,100,2
371,7,8,8,2,100,100,2
458,7,4,8,2,100,100,2
459,7,8,8,2,100,100,2
460,7,4,8,2,100,100,2
372,7,4,8,2,100,100,2
461,7,4,8,2,100,100,2
462,7,8,8,2,100,100,2
463,7,8,8,2,100,100,2
464,7,8,8,2,100,100,2
465,7,8,8,2,100,100,2
466,7,5,8,2,100,100,2
467,7,8,0,1,100,0,1
468,7,8,8,2,100,100,2
469,7,8,8,2,100,100,2
470,7,4,8,2,100,100,2
373,7,8,8,2,100,100,2
471,7,8,8,2,100,100,2
374,7,8,8,2,100,100,2
472,7,5,8,2,100,100,2
473,7,0,4,0,0,0,2
375,7,0,4,0,0,0,2
376,7,4,8,2,100,100,2
474,7,8,8,2,100,100,2
475,7,8,8,2,100,100,2
476,7,8,8,2,100,100,2
377,7,4,0,0,50,0,2
477,7,8,8,2,100,100,2
378,7,8,8,2,100,100,2
379,7,8,8,2,100,100,2
478,7,8,8,2,100,100,2
479,7,8,8,2,100,100,2
480,7,8,8,2,100,100,2
380,7,8,8,2,100,100,2
481,7,8,8,2,100,100,2
482,7,4,8,2,100,100,2
381,7,8,8,2,100,100,2
483,7,8,8,2,100,100,2
382,7,8,8,2,100,100,2
383,7,8,8,2,100,100,2
384,7,4,8,2,100,100,2
385,7,8,8,2,100,100,2
484,7,8,8,2,100,100,2
485,7,8,8,2,100,100,2
486,7,8,8,2,100,100,2
487,7,8,8,2,100,100,2
386,7,0,8,2,100,100,2
387,7,4,8,2,100,100,2
388,7,8,8,2,100,100,2
389,7,8,8,2,100,100,2
488,7,8,8,2,100,100,2
489,7,8,8,2,100,100,2
390,7,8,8,2,100,100,2
391,7,8,8,2,100,100,2
490,7,4,8,2,100,100,2
491,7,4,8,2,100,100,2
492,7,8,8,2,100,100,2
493,7,8,8,2,100,100,2
494,7,8,8,2,100,100,2
495,7,8,8,2,100,100,2
496,7,8,8,2,100,100,2
497,7,4,8,2,100,100,2
498,7,8,8,2,100,100,2
392,7,8,8,2,100,100,2
393,7,8,8,2,100,100,2
499,7,8,8,2,100,100,2
500,7,8,8,2,100,100,2
394,7,8,8,2,100,100,2
395,7,8,8,2,100,100,2
396,7,0,8,2,100,100,2
397,7,4,0,0,50,0,2
501,7,8,8,2,100,100,2
502,7,8,8,2,100,100,2
503,7,4,8,2,100,100,2
398,7,5,8,2,100,100,2
399,7,5,8,2,100,100,2
504,7,0,8,2,100,100,2
400,7,4,8,2,100,100,2
505,7,4,8,2,100,100,2
401,7,4,8,2,100,100,2
402,7,5,4,1,100,50,2
506,7,8,8,2,100,100,2
403,7,5,8,2,100,100,2
507,7,0,8,2,100,100,2
508,7,8,8,2,100,100,2
509,7,8,8,2,100,100,2
510,7,4,8,2,100,100,2
404,7,4,8,2,100,100,2
511,7,8,8,2,100,100,2
512,7,8,8,2,100,100,2
405,7,5,8,2,100,100,2
406,7,4,8,2,100,100,2
513,7,8,8,2,100,100,2
407,7,8,8,2,100,100,2
514,7,4,8,2,100,100,2
408,7,4,8,2,100,100,2
350,8,8,0,1,100,0,2
409,8,4,4,1,100,50,2
410,8,4,4,1,100,50,2
411,8,4,4,1,100,50,2
412,8,4,4,1,100,50,2
413,8,8,4,1,100,50,2
414,8,4,4,1,100,50,2
351,8,8,4,1,100,50,2
415,8,5,4,1,100,50,2
352,8,8,0,1,100,0,2
416,8,5,4,1,100,50,2
417,8,4,4,1,100,50,2
353,8,5,4,1,100,50,2
418,8,8,4,1,100,50,2
419,8,8,4,1,100,50,2
420,8,8,4,1,100,50,2
421,8,8,4,1,100,50,2
354,8,8,5,1,100,62,2
422,8,8,5,1,100,62,2
423,8,8,4,1,100,50,2
424,8,5,4,1,100,50,2
425,8,8,4,1,100,50,2
426,8,4,4,1,100,50,2
427,8,8,4,1,100,50,2
428,8,4,4,1,100,50,2
355,8,4,4,1,100,50,2
429,8,8,4,1,100,50,2
430,8,8,4,1,100,50,2
356,8,4,4,1,100,50,2
431,8,8,5,1,100,62,2
432,8,8,4,1,100,50,2
357,8,8,0,1,100,0,2
358,8,5,5,1,100,62,2
359,8,0,4,0,0,0,2
433,8,8,4,1,100,50,2
434,8,8,4,1,100,50,2
435,8,8,4,1,100,50,2
436,8,0,0,0,0,0,2
360,8,8,4,1,100,50,2
437,8,4,4,1,100,50,2
438,8,0,5,0,0,0,2
439,8,8,4,1,100,50,2
361,8,8,4,1,100,50,2
440,8,4,4,1,100,50,2
362,8,0,0,0,0,0,1
363,8,0,4,0,0,0,2
364,8,8,4,1,100,50,2
365,8,8,5,1,100,62,2
441,8,5,4,1,100,50,2
442,8,4,5,1,100,62,2
366,8,8,5,1,100,62,2
443,8,8,4,1,100,50,2
444,8,8,4,1,100,50,2
445,8,8,5,1,100,62,2
367,8,8,0,1,100,0,2
446,8,0,4,0,0,0,2
368,8,8,4,1,100,50,2
447,8,4,0,0,50,0,2
448,8,5,0,0,62,0,2
449,8,8,4,1,100,50,2
450,8,8,0,1,100,0,2
451,8,4,4,1,100,50,2
369,8,4,4,1,100,50,2
452,8,4,4,1,100,50,2
370,8,8,4,1,100,50,2
453,8,0,0,0,0,0,2
454,8,4,4,1,100,50,2
455,8,4,4,1,100,50,2
456,8,4,4,1,100,50,2
457,8,8,4,1,100,50,2
371,8,8,4,1,100,50,2
458,8,8,4,1,100,50,2
459,8,5,4,1,100,50,2
460,8,8,4,1,100,50,2
372,8,4,5,1,100,62,2
461,8,8,4,1,100,50,2
462,8,8,4,1,100,50,2
463,8,8,5,1,100,62,2
464,8,8,4,1,100,50,2
465,8,8,4,1,100,50,2
466,8,8,4,1,100,50,2
467,8,8,0,1,100,0,1
468,8,4,4,1,100,50,2
469,8,8,4,1,100,50,2
470,8,0,4,0,0,0,2
373,8,8,4,1,100,50,2
471,8,8,4,1,100,50,2
374,8,8,4,1,100,50,2
472,8,8,0,1,100,0,2
473,8,0,4,0,0,0,2
375,8,0,4,0,0,0,2
376,8,4,4,1,100,50,2
474,8,8,0,1,100,0,2
475,8,8,4,1,100,50,2
476,8,4,4,1,100,50,2
377,8,4,0,0,50,0,1
477,8,8,5,1,100,62,2
378,8,4,4,1,100,50,2
379,8,8,5,1,100,62,2
478,8,5,4,1,100,50,2
479,8,8,4,1,100,50,2
480,8,8,4,1,100,50,2
380,8,8,4,1,100,50,2
481,8,5,4,1,100,50,2
482,8,4,4,1,100,50,2
381,8,8,4,1,100,50,2
483,8,4,4,1,100,50,2
382,8,8,4,1,100,50,2
383,8,4,4,1,100,50,2
384,8,8,0,1,100,0,2
385,8,8,4,1,100,50,2
484,8,4,4,1,100,50,2
485,8,8,4,1,100,50,2
486,8,8,4,1,100,50,2
487,8,8,4,1,100,50,2
386,8,0,0,0,0,0,2
387,8,8,4,1,100,50,2
388,8,4,4,1,100,50,2
389,8,8,4,1,100,50,2
488,8,8,4,1,100,50,2
489,8,8,4,1,100,50,2
390,8,8,4,1,100,50,2
391,8,8,4,1,100,50,2
490,8,0,0,0,0,0,2
491,8,8,4,1,100,50,2
492,8,8,4,1,100,50,2
493,8,8,0,1,100,0,2
494,8,4,4,1,100,50,2
495,8,8,4,1,100,50,2
496,8,8,4,1,100,50,2
497,8,4,4,1,100,50,2
498,8,8,0,1,100,0,2
392,8,8,0,1,100,0,2
393,8,8,5,1,100,62,2
499,8,8,4,1,100,50,2
500,8,4,4,1,100,50,2
394,8,8,4,1,100,50,2
395,8,8,4,1,100,50,2
396,8,4,4,1,100,50,2
397,8,4,4,1,100,50,2
501,8,8,4,1,100,50,2
502,8,8,4,1,100,50,2
503,8,4,4,1,100,50,2
398,8,4,0,0,50,0,2
399,8,5,4,1,100,50,2
504,8,0,4,0,0,0,2
400,8,8,4,1,100,50,2
505,8,8,4,1,100,50,2
401,8,0,4,0,0,0,2
402,8,8,4,1,100,50,2
506,8,8,4,1,100,50,2
403,8,8,5,1,100,62,2
507,8,0,4,0,0,0,2
508,8,8,4,1,100,50,2
509,8,4,4,1,100,50,2
510,8,0,4,0,0,0,2
404,8,4,0,0,50,0,2
511,8,8,4,1,100,50,2
512,8,8,4,1,100,50,2
405,8,4,4,1,100,50,2
406,8,0,0,0,0,0,2
513,8,8,5,1,100,62,2
407,8,8,4,1,100,50,2
514,8,8,4,1,100,50,2
408,8,4,4,1,100,50,2
350,9,4,4,2,100,100,2
409,9,4,4,2,100,100,2
410,9,4,4,2,100,100,2
411,9,4,4,2,100,100,2
412,9,0,4,2,100,100,2
413,9,4,4,2,100,100,2
414,9,4,4,2,100,100,2
351,9,4,4,2,100,100,2
415,9,4,4,2,100,100,2
352,9,0,4,2,100,100,2
416,9,4,4,2,100,100,2
417,9,0,4,2,100,100,2
353,9,0,4,2,100,100,2
418,9,0,4,2,100,100,2
419,9,4,4,2,100,100,2
420,9,0,4,2,100,100,2
421,9,0,4,2,100,100,2
354,9,4,4,2,100,100,2
422,9,0,4,2,100,100,2
423,9,4,4,2,100,100,2
424,9,4,4,2,100,100,2
425,9,0,4,2,100,100,2
426,9,4,4,2,100,100,2
427,9,4,4,2,100,100,2
428,9,0,4,2,100,100,2
355,9,4,4,2,100,100,2
429,9,4,4,2,100,100,2
430,9,4,4,2,100,100,2
356,9,0,4,2,100,100,2
431,9,4,4,2,100,100,2
432,9,4,4,2,100,100,2
357,9,0,4,2,100,100,2
358,9,4,4,2,100,100,2
359,9,4,4,2,100,100,2
433,9,4,4,2,100,100,2
434,9,0,4,2,100,100,2
435,9,4,4,2,100,100,2
436,9,4,4,2,100,100,2
360,9,4,4,2,100,100,2
437,9,0,4,2,100,100,2
438,9,4,4,2,100,100,2
439,9,4,4,2,100,100,2
361,9,4,4,2,100,100,2
440,9,4,4,2,100,100,2
362,9,0,4,2,100,100,2
363,9,0,4,2,100,100,2
364,9,4,4,2,100,100,2
365,9,0,4,2,100,100,2
441,9,4,4,2,100,100,2
442,9,4,4,2,100,100,2
366,9,0,4,2,100,100,2
443,9,4,4,2,100,100,2
444,9,4,4,2,100,100,2
445,9,4,4,2,100,100,2
367,9,4,4,2,100,100,2
446,9,4,4,2,100,100,2
368,9,4,4,2,100,100,2
447,9,0,4,2,100,100,2
448,9,4,4,2,100,100,2
449,9,4,4,2,100,100,2
450,9,0,4,2,100,100,2
451,9,0,4,2,100,100,2
369,9,4,4,2,100,100,2
452,9,0,4,2,100,100,2
370,9,4,4,2,100,100,2
453,9,4,4,2,100,100,2
454,9,4,4,2,100,100,2
455,9,4,4,2,100,100,2
456,9,4,4,2,100,100,2
457,9,4,4,2,100,100,2
371,9,4,4,2,100,100,2
458,9,0,4,2,100,100,2
459,9,0,4,2,100,100,2
460,9,4,4,2,100,100,2
372,9,4,4,2,100,100,2
461,9,0,4,2,100,100,2
462,9,4,4,2,100,100,2
463,9,4,4,2,100,100,2
464,9,0,4,2,100,100,2
465,9,4,4,2,100,100,2
466,9,4,4,2,100,100,2
467,9,0,4,2,100,100,2
468,9,0,4,2,100,100,2
469,9,4,4,2,100,100,2
470,9,4,4,2,100,100,2
373,9,4,4,2,100,100,2
471,9,4,4,2,100,100,2
374,9,0,4,2,100,100,2
472,9,0,4,2,100,100,2
473,9,4,4,2,100,100,2
375,9,4,4,2,100,100,2
376,9,4,4,2,100,100,2
474,9,0,4,2,100,100,2
475,9,0,4,2,100,100,2
476,9,0,4,2,100,100,2
377,9,0,4,2,100,100,2
477,9,0,4,2,100,100,2
378,9,0,4,2,100,100,2
379,9,4,4,2,100,100,2
478,9,0,4,2,100,100,2
479,9,4,4,2,100,100,2
480,9,4,4,2,100,100,2
380,9,0,4,2,100,100,2
481,9,0,4,2,100,100,2
482,9,0,4,2,100,100,2
381,9,0,4,2,100,100,2
483,9,4,4,2,100,100,2
382,9,0,4,2,100,100,2
383,9,0,4,2,100,100,2
384,9,4,4,2,100,100,2
385,9,0,4,2,100,100,2
484,9,4,4,2,100,100,2
485,9,4,4,2,100,100,2
486,9,0,4,2,100,100,2
487,9,4,4,2,100,100,2
386,9,4,0,1,100,0,2
387,9,4,4,2,100,100,2
388,9,4,4,2,100,100,2
389,9,4,4,2,100,100,2
488,9,4,4,2,100,100,2
489,9,4,4,2,100,100,2
390,9,4,4,2,100,100,2
391,9,4,4,2,100,100,2
490,9,4,4,2,100,100,2
491,9,0,4,2,100,100,2
492,9,0,4,2,100,100,2
493,9,0,4,2,100,100,2
