,std_ID,cs_ID,cg_ID,semestre,moyenne,grade,grade_ECTS,lieu,time_id
965,99,9,3,S1,10.0,atteint,C,Nantes,1
966,99,10,3,S2,7.5,en dessous,F,Nantes,0
967,99,11,3,S1,3.333,en dessous,F,Nantes,1
968,99,12,3,S2,10.0,atteint,A,Nantes,0
969,99,13,3,S1,0.0,en dessous,F,Nantes,1
970,99,14,3,S2,10.0,atteint,C,Nantes,0
971,100,0,0,S2,10.0,atteint,B,Nantes,0
972,100,1,0,S2,10.0,atteint,B,Nantes,0
973,100,3,1,S2,10.0,atteint,B,Nantes,0
974,100,4,1,S1,0.0,en dessous,F,Nantes,1
975,100,5,1,S2,0.0,en dessous,F,Nantes,0
976,100,9,3,S1,3.333,en dessous,F,Nantes,1
977,100,10,3,S2,5.0,en dessous,F,Nantes,0
978,100,11,3,S1,3.333,en dessous,F,Nantes,1
979,100,12,3,S2,0.0,en dessous,F,Nantes,0
980,100,13,3,S1,0.0,en dessous,F,Nantes,1
981,100,14,3,S2,10.0,atteint,C,Nantes,0
982,101,0,0,S2,10.0,atteint,B,Nantes,0
983,101,1,0,S2,10.0,atteint,B,Nantes,0
984,101,2,1,S1,20.0,au dessus,A,Nantes,1
985,101,3,1,S2,10.0,atteint,B,Nantes,0
986,101,5,1,S2,0.0,en dessous,F,Nantes,0
987,101,7,2,S1,20.0,au dessus,A,Nantes,1
988,101,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
989,101,10,3,S2,5.0,en dessous,F,Nantes,0
990,101,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
991,101,12,3,S2,10.0,atteint,A,Nantes,0
992,101,13,3,S1,0.0,en dessous,F,Nantes,1
993,101,14,3,S2,5.0,en dessous,F,Nantes,0
994,102,0,0,S2,10.0,atteint,B,Nantes,0
995,102,1,0,S2,10.0,atteint,B,Nantes,0
996,102,3,1,S2,10.0,atteint,B,Nantes,0
997,102,7,2,S1,20.0,au dessus,A,Nantes,1
998,102,9,3,S1,13.333,au dessus,B,Nantes,1
999,102,10,3,S2,5.0,en dessous,F,Nantes,0
1000,102,11,3,S1,10.0,atteint,C,Nantes,1
1001,102,12,3,S2,10.0,atteint,A,Nantes,0
1002,102,13,3,S1,10.0,atteint,C,Nantes,1
1003,102,14,3,S2,7.5,en dessous,F,Nantes,0
1004,103,0,0,S2,10.0,atteint,B,Nantes,0
1005,103,1,0,S2,10.0,atteint,B,Nantes,0
1006,103,2,1,S1,20.0,au dessus,A,Nantes,1
1007,103,3,1,S2,20.0,au dessus,A,Nantes,0
1008,103,6,2,S1,20.0,au dessus,B,Nantes,1
1009,103,7,2,S1,20.0,au dessus,A,Nantes,1
1010,103,8,2,S2,20.0,au dessus,A,Nantes,0
1011,103,9,3,S1,13.333,au dessus,B,Nantes,1
1012,103,10,3,S2,17.5,au dessus,A,Nantes,0
1013,103,11,3,S1,10.0,atteint,C,Nantes,1
1014,103,12,3,S2,10.0,atteint,A,Nantes,0
1015,103,13,3,S1,0.0,en dessous,F,Nantes,1
1016,103,14,3,S2,12.5,au dessus,B,Nantes,0
1017,104,0,0,S2,20.0,au dessus,A,Nantes,0
1018,104,1,0,S2,10.0,atteint,B,Nantes,0
1019,104,3,1,S2,20.0,au dessus,A,Nantes,0
1020,104,5,1,S2,0.0,en dessous,F,Nantes,0
1021,104,9,3,S1,3.333,en dessous,F,Nantes,1
1022,104,10,3,S2,2.5,en dessous,F,Nantes,0
1023,104,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1024,104,12,3,S2,10.0,atteint,A,Nantes,0
1025,104,13,3,S1,0.0,en dessous,F,Nantes,1
1026,104,14,3,S2,10.0,atteint,C,Nantes,0
1027,105,0,0,S2,10.0,atteint,B,Nantes,0
1028,105,1,0,S2,20.0,au dessus,A,Nantes,0
1029,105,3,1,S2,20.0,au dessus,A,Nantes,0
1030,105,9,3,S1,13.333,au dessus,B,Nantes,1
1031,105,10,3,S2,10.0,atteint,C,Nantes,0
1032,105,11,3,S1,10.0,atteint,C,Nantes,1
1033,105,12,3,S2,10.0,atteint,A,Nantes,0
1034,105,13,3,S1,20.0,au dessus,A,Nantes,1
1035,105,14,3,S2,15.0,au dessus,A,Nantes,0
1036,106,0,0,S2,10.0,atteint,B,Nantes,0
1037,106,1,0,S2,10.0,atteint,B,Nantes,0
1038,106,3,1,S2,15.0,au dessus,B,Nantes,0
1039,106,5,1,S2,20.0,au dessus,B,Nantes,0
1040,106,7,2,S2,20.0,au dessus,A,Nantes,0
1041,106,9,3,S1,10.0,atteint,C,Nantes,1
1042,106,10,3,S2,7.5,en dessous,F,Nantes,0
1043,106,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1044,106,12,3,S2,10.0,atteint,A,Nantes,0
1045,106,13,3,S1,10.0,atteint,C,Nantes,1
1046,106,14,3,S2,10.0,atteint,C,Nantes,0
1047,107,0,0,S2,10.0,atteint,B,Nantes,0
1048,107,1,0,S2,10.0,atteint,B,Nantes,0
1049,107,2,1,S1,20.0,au dessus,A,Nantes,1
1050,107,3,1,S2,10.0,atteint,B,Nantes,0
1051,107,5,1,S2,0.0,en dessous,F,Nantes,0
1052,107,6,2,S1,20.0,au dessus,B,Nantes,1
1053,107,7,2,S1,20.0,au dessus,A,Nantes,1
1054,107,8,2,S2,20.0,au dessus,A,Nantes,0
1055,107,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1056,107,10,3,S2,2.5,en dessous,F,Nantes,0
1057,107,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1058,107,12,3,S2,0.0,en dessous,F,Nantes,0
1059,107,13,3,S1,10.0,atteint,C,Nantes,1
1060,107,14,3,S2,7.5,en dessous,F,Nantes,0
1061,108,0,0,S2,10.0,atteint,B,Nantes,0
1062,108,1,0,S2,10.0,atteint,B,Nantes,0
1063,108,3,1,S2,20.0,au dessus,A,Nantes,0
1064,108,5,1,S2,0.0,en dessous,F,Nantes,0
1065,108,9,3,S1,16.667,au dessus,A,Nantes,1
1066,108,10,3,S2,12.5,au dessus,B,Nantes,0
1067,108,11,3,S1,16.667,au dessus,A,Nantes,1
1068,108,12,3,S2,10.0,atteint,A,Nantes,0
1069,108,13,3,S1,20.0,au dessus,A,Nantes,1
1070,108,14,3,S2,7.5,en dessous,F,Nantes,0
1071,109,0,0,S2,10.0,atteint,B,Nantes,0
1072,109,1,0,S2,10.0,atteint,B,Nantes,0
1073,109,3,1,S2,10.0,atteint,B,Nantes,0
1074,109,4,1,S1,0.0,en dessous,F,Nantes,1
1075,109,5,1,S2,0.0,en dessous,F,Nantes,0
1076,109,9,3,S1,13.333,au dessus,B,Nantes,1
1077,109,10,3,S2,7.5,en dessous,F,Nantes,0
1078,109,11,3,S1,10.0,atteint,C,Nantes,1
1079,109,12,3,S2,10.0,atteint,A,Nantes,0
1080,109,13,3,S1,10.0,atteint,C,Nantes,1
1081,109,14,3,S2,10.0,atteint,C,Nantes,0
1082,110,0,0,S2,10.0,atteint,B,Nantes,0
1083,110,1,0,S2,10.0,atteint,B,Nantes,0
1084,110,3,1,S2,10.0,atteint,B,Nantes,0
1085,110,5,1,S2,0.0,en dessous,F,Nantes,0
1086,110,7,2,S2,20.0,au dessus,A,Nantes,0
1087,110,9,3,S1,16.667,au dessus,A,Nantes,1
1088,110,10,3,S2,15.0,au dessus,A,Nantes,0
1089,110,11,3,S1,16.667,au dessus,A,Nantes,1
1090,110,12,3,S2,10.0,atteint,A,Nantes,0
1091,110,13,3,S1,10.0,atteint,C,Nantes,1
1092,110,14,3,S2,10.0,atteint,C,Nantes,0
1093,111,0,0,S2,10.0,atteint,B,Nantes,0
1094,111,1,0,S2,10.0,atteint,B,Nantes,0
1095,111,3,1,S2,10.0,atteint,B,Nantes,0
1096,111,5,1,S2,0.0,en dessous,F,Nantes,0
1097,111,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1098,111,10,3,S2,5.0,en dessous,F,Nantes,0
1099,111,11,3,S1,3.333,en dessous,F,Nantes,1
1100,111,12,3,S2,10.0,atteint,A,Nantes,0
1101,111,13,3,S1,0.0,en dessous,F,Nantes,1
1102,111,14,3,S2,7.5,en dessous,F,Nantes,0
1103,112,0,0,S2,10.0,atteint,B,Nantes,0
1104,112,1,0,S2,10.0,atteint,B,Nantes,0
1105,112,2,1,S1,20.0,au dessus,A,Nantes,1
1106,112,3,1,S2,10.0,atteint,B,Nantes,0
1107,112,6,2,S1,20.0,au dessus,B,Nantes,1
1108,112,7,2,S1,20.0,au dessus,A,Nantes,1
1109,112,9,3,S1,13.333,au dessus,B,Nantes,1
1110,112,10,3,S2,10.0,atteint,C,Nantes,0
1111,112,11,3,S1,10.0,atteint,C,Nantes,1
1112,112,12,3,S2,10.0,atteint,A,Nantes,0
1113,112,13,3,S1,10.0,atteint,C,Nantes,1
1114,112,14,3,S2,15.0,au dessus,A,Nantes,0
1115,113,0,0,S2,10.0,atteint,B,Nantes,0
1116,113,1,0,S2,10.0,atteint,B,Nantes,0
1117,113,3,1,S2,10.0,atteint,B,Nantes,0
1118,113,8,2,S2,20.0,au dessus,A,Nantes,0
1119,113,9,3,S1,16.667,au dessus,A,Nantes,1
1120,113,10,3,S2,12.5,au dessus,B,Nantes,0
1121,113,11,3,S1,10.0,atteint,C,Nantes,1
1122,113,12,3,S2,20.0,au dessus,A,Nantes,0
1123,113,13,3,S1,20.0,au dessus,A,Nantes,1
1124,113,14,3,S2,12.5,au dessus,B,Nantes,0
1125,114,0,0,S2,10.0,atteint,B,Nantes,0
1126,114,1,0,S2,10.0,atteint,B,Nantes,0
1127,114,2,1,S1,20.0,au dessus,A,Nantes,1
1128,114,3,1,S2,15.0,au dessus,B,Nantes,0
1129,114,9,3,S1,10.0,atteint,C,Nantes,1
1130,114,10,3,S2,10.0,atteint,C,Nantes,0
1131,114,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1132,114,12,3,S2,10.0,atteint,A,Nantes,0
1133,114,13,3,S1,0.0,en dessous,F,Nantes,1
1134,114,14,3,S2,5.0,en dessous,F,Nantes,0
1135,115,0,0,S2,10.0,atteint,B,Nantes,0
1136,115,1,0,S2,0.0,en dessous,F,Nantes,0
1137,115,3,1,S2,0.0,en dessous,F,Nantes,0
1138,115,9,3,S1,10.0,atteint,C,Nantes,1
1139,115,10,3,S2,12.5,au dessus,B,Nantes,0
1140,115,11,3,S1,3.333,en dessous,F,Nantes,1
1141,115,12,3,S2,10.0,atteint,A,Nantes,0
1142,115,13,3,S1,0.0,en dessous,F,Nantes,1
1143,115,14,3,S2,7.5,en dessous,F,Nantes,0
1144,116,0,0,S2,10.0,atteint,B,Nantes,0
1145,116,1,0,S2,10.0,atteint,B,Nantes,0
1146,116,3,1,S2,10.0,atteint,B,Nantes,0
1147,116,9,3,S1,16.667,au dessus,A,Nantes,1
1148,116,10,3,S2,12.5,au dessus,B,Nantes,0
1149,116,11,3,S1,13.333,au dessus,B,Nantes,1
1150,116,12,3,S2,10.0,atteint,A,Nantes,0
1151,116,13,3,S1,10.0,atteint,C,Nantes,1
1152,116,14,3,S2,12.5,au dessus,B,Nantes,0
1153,117,0,0,S2,10.0,atteint,B,Nantes,0
1154,117,1,0,S2,10.0,atteint,B,Nantes,0
1155,117,3,1,S2,10.0,atteint,B,Nantes,0
1156,117,7,2,S2,20.0,au dessus,A,Nantes,0
1157,117,9,3,S1,16.667,au dessus,A,Nantes,1
1158,117,10,3,S2,10.0,atteint,C,Nantes,0
1159,117,11,3,S1,10.0,atteint,C,Nantes,1
1160,117,12,3,S2,10.0,atteint,A,Nantes,0
1161,117,13,3,S1,10.0,atteint,C,Nantes,1
1162,117,14,3,S2,10.0,atteint,C,Nantes,0
1163,118,0,0,S2,10.0,atteint,B,Nantes,0
1164,118,1,0,S2,10.0,atteint,B,Nantes,0
1165,118,3,1,S2,10.0,atteint,B,Nantes,0
1166,118,7,2,S2,20.0,au dessus,A,Nantes,0
1167,118,9,3,S1,13.333,au dessus,B,Nantes,1
1168,118,10,3,S2,7.5,en dessous,F,Nantes,0
1169,118,11,3,S1,13.333,au dessus,B,Nantes,1
1170,118,12,3,S2,10.0,atteint,A,Nantes,0
1171,118,13,3,S1,10.0,atteint,C,Nantes,1
1172,118,14,3,S2,7.5,en dessous,F,Nantes,0
1173,119,0,0,S2,10.0,atteint,B,Nantes,0
1174,119,1,0,S2,10.0,atteint,B,Nantes,0
1175,119,2,1,S1,20.0,au dessus,A,Nantes,1
1176,119,3,1,S2,20.0,au dessus,A,Nantes,0
1177,119,4,1,S1,20.0,au dessus,A,Nantes,1
1178,119,6,2,S1,20.0,au dessus,B,Nantes,1
1179,119,7,2,S1,20.0,au dessus,A,Nantes,1
1180,119,8,2,S2,20.0,au dessus,A,Nantes,0
1181,119,9,3,S1,16.667,au dessus,A,Nantes,1
1182,119,10,3,S2,17.5,au dessus,A,Nantes,0
1183,119,11,3,S1,13.333,au dessus,B,Nantes,1
1184,119,12,3,S2,10.0,atteint,A,Nantes,0
1185,119,13,3,S1,20.0,au dessus,A,Nantes,1
1186,119,14,3,S2,12.5,au dessus,B,Nantes,0
1187,120,0,0,S2,0.0,en dessous,F,Nantes,0
1188,120,1,0,S2,10.0,atteint,B,Nantes,0
1189,120,2,1,S1,20.0,au dessus,A,Nantes,1
1190,120,3,1,S2,10.0,atteint,B,Nantes,0
1191,120,5,1,S2,0.0,en dessous,F,Nantes,0
1192,120,6,2,S1,20.0,au dessus,B,Nantes,1
1193,120,7,2,S1,20.0,au dessus,A,Nantes,1
1194,120,9,3,S1,13.333,au dessus,B,Nantes,1
1195,120,10,3,S2,10.0,atteint,C,Nantes,0
1196,120,11,3,S1,13.333,au dessus,B,Nantes,1
1197,120,12,3,S2,10.0,atteint,A,Nantes,0
1198,120,13,3,S1,10.0,atteint,C,Nantes,1
1199,120,14,3,S2,10.0,atteint,C,Nantes,0
1200,121,0,0,S2,10.0,atteint,B,Nantes,0
1201,121,1,0,S2,10.0,atteint,B,Nantes,0
1202,121,2,1,S1,20.0,au dessus,A,Nantes,1
1203,121,3,1,S2,10.0,atteint,B,Nantes,0
1204,121,5,1,S2,0.0,en dessous,F,Nantes,0
1205,121,7,2,S1,20.0,au dessus,A,Nantes,1
1206,121,9,3,S1,13.333,au dessus,B,Nantes,1
1207,121,10,3,S2,5.0,en dessous,F,Nantes,0
1208,121,11,3,S1,13.333,au dessus,B,Nantes,1
1209,121,12,3,S2,10.0,atteint,A,Nantes,0
1210,121,13,3,S1,10.0,atteint,C,Nantes,1
1211,121,14,3,S2,7.5,en dessous,F,Nantes,0
1212,122,0,0,S2,10.0,atteint,B,Nantes,0
1213,122,1,0,S2,10.0,atteint,B,Nantes,0
1214,122,3,1,S2,5.0,en dessous,F,Nantes,0
1215,122,5,1,S2,0.0,en dessous,F,Nantes,0
1216,122,7,2,S2,0.0,en dessous,F,Nantes,0
1217,122,9,3,S1,16.667,au dessus,A,Nantes,1
1218,122,10,3,S2,10.0,atteint,C,Nantes,0
1219,122,11,3,S1,10.0,atteint,C,Nantes,1
1220,122,12,3,S2,10.0,atteint,A,Nantes,0
1221,122,13,3,S1,20.0,au dessus,A,Nantes,1
1222,122,14,3,S2,12.5,au dessus,B,Nantes,0
1223,123,0,0,S2,10.0,atteint,B,Nantes,0
1224,123,1,0,S2,10.0,atteint,B,Nantes,0
1225,123,3,1,S2,10.0,atteint,B,Nantes,0
1226,123,5,1,S2,0.0,en dessous,F,Nantes,0
1227,123,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1228,123,10,3,S2,7.5,en dessous,F,Nantes,0
1229,123,11,3,S1,10.0,atteint,C,Nantes,1
1230,123,12,3,S2,0.0,en dessous,F,Nantes,0
1231,123,13,3,S1,10.0,atteint,C,Nantes,1
1232,123,14,3,S2,5.0,en dessous,F,Nantes,0
1233,124,0,0,S2,20.0,au dessus,A,Nantes,0
1234,124,1,0,S2,10.0,atteint,B,Nantes,0
1235,124,3,1,S2,0.0,en dessous,F,Nantes,0
1236,124,5,1,S2,0.0,en dessous,F,Nantes,0
1237,124,9,3,S1,10.0,atteint,C,Nantes,1
1238,124,10,3,S2,12.5,au dessus,B,Nantes,0
1239,124,11,3,S1,10.0,atteint,C,Nantes,1
1240,124,12,3,S2,10.0,atteint,A,Nantes,0
1241,124,13,3,S1,0.0,en dessous,F,Nantes,1
1242,124,14,3,S2,12.5,au dessus,B,Nantes,0
1243,125,0,0,S2,20.0,au dessus,A,Nantes,0
1244,125,1,0,S2,20.0,au dessus,A,Nantes,0
1245,125,3,1,S2,10.0,atteint,B,Nantes,0
1246,125,5,1,S2,0.0,en dessous,F,Nantes,0
1247,125,9,3,S1,12.5,au dessus,C,Nantes,1
1248,125,10,3,S2,12.5,au dessus,B,Nantes,0
1249,125,11,3,S1,7.5,en dessous,F,Nantes,1
1250,125,12,3,S2,10.0,atteint,A,Nantes,0
1251,125,13,3,S1,20.0,au dessus,A,Nantes,1
1252,125,14,3,S2,15.0,au dessus,A,Nantes,0
1253,126,0,0,S2,10.0,atteint,B,Nantes,0
1254,126,1,0,S2,10.0,atteint,B,Nantes,0
1255,126,3,1,S2,10.0,atteint,B,Nantes,0
1256,126,9,3,S1,16.667,au dessus,A,Nantes,1
1257,126,10,3,S2,17.5,au dessus,A,Nantes,0
1258,126,11,3,S1,16.667,au dessus,A,Nantes,1
1259,126,12,3,S2,20.0,au dessus,A,Nantes,0
1260,126,13,3,S1,20.0,au dessus,A,Nantes,1
1261,126,14,3,S2,17.5,au dessus,A,Nantes,0
1262,127,0,0,S2,10.0,atteint,B,Nantes,0
1263,127,1,0,S2,10.0,atteint,B,Nantes,0
1264,127,3,1,S2,10.0,atteint,B,Nantes,0
1265,127,5,1,S2,0.0,en dessous,F,Nantes,0
1266,127,7,2,S1,20.0,au dessus,A,Nantes,1
1267,127,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1268,127,10,3,S2,7.5,en dessous,F,Nantes,0
1269,127,11,3,S1,3.333,en dessous,F,Nantes,1
1270,127,12,3,S2,10.0,atteint,A,Nantes,0
1271,127,13,3,S1,0.0,en dessous,F,Nantes,1
1272,127,14,3,S2,12.5,au dessus,B,Nantes,0
1273,128,0,0,S2,20.0,au dessus,A,Nantes,0
1274,128,1,0,S2,10.0,atteint,B,Nantes,0
1275,128,3,1,S2,10.0,atteint,B,Nantes,0
1276,128,5,1,S2,0.0,en dessous,F,Nantes,0
1277,128,9,3,S1,13.333,au dessus,B,Nantes,1
1278,128,10,3,S2,5.0,en dessous,F,Nantes,0
1279,128,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1280,128,12,3,S2,10.0,atteint,A,Nantes,0
1281,128,13,3,S1,10.0,atteint,C,Nantes,1
1282,128,14,3,S2,12.5,au dessus,B,Nantes,0
1283,129,0,0,S2,10.0,atteint,B,Nantes,0
1284,129,1,0,S2,10.0,atteint,B,Nantes,0
1285,129,2,1,S1,20.0,au dessus,A,Nantes,1
1286,129,3,1,S2,10.0,atteint,B,Nantes,0
1287,129,4,1,S1,20.0,au dessus,A,Nantes,1
1288,129,7,2,S2,20.0,au dessus,A,Nantes,0
1289,129,9,3,S1,10.0,atteint,C,Nantes,1
1290,129,10,3,S2,17.5,au dessus,A,Nantes,0
1291,129,11,3,S1,10.0,atteint,C,Nantes,1
1292,129,12,3,S2,10.0,atteint,A,Nantes,0
1293,129,13,3,S1,0.0,en dessous,F,Nantes,1
1294,129,14,3,S2,12.5,au dessus,B,Nantes,0
1295,130,0,0,S2,10.0,atteint,B,Nantes,0
1296,130,1,0,S2,0.0,en dessous,F,Nantes,0
1297,130,3,1,S2,10.0,atteint,B,Nantes,0
1298,130,7,2,S1,20.0,au dessus,A,Nantes,1
1299,130,8,2,S2,20.0,au dessus,A,Nantes,0
1300,130,9,3,S1,13.333,au dessus,B,Nantes,1
1301,130,10,3,S2,10.0,atteint,C,Nantes,0
1302,130,11,3,S1,13.333,au dessus,B,Nantes,1
1303,130,12,3,S2,10.0,atteint,A,Nantes,0
1304,130,13,3,S1,10.0,atteint,C,Nantes,1
1305,130,14,3,S2,10.0,atteint,C,Nantes,0
1306,131,0,0,S2,10.0,atteint,B,Nantes,0
1307,131,1,0,S2,10.0,atteint,B,Nantes,0
1308,131,3,1,S2,10.0,atteint,B,Nantes,0
1309,131,5,1,S2,20.0,au dessus,B,Nantes,0
1310,131,7,2,S2,0.0,en dessous,F,Nantes,0
1311,131,9,3,S1,13.333,au dessus,B,Nantes,1
1312,131,10,3,S2,15.0,au dessus,A,Nantes,0
1313,131,11,3,S1,10.0,atteint,C,Nantes,1
1314,131,12,3,S2,10.0,atteint,A,Nantes,0
1315,131,13,3,S1,10.0,atteint,C,Nantes,1
1316,131,14,3,S2,15.0,au dessus,A,Nantes,0
1317,132,0,0,S2,10.0,atteint,B,Nantes,0
1318,132,1,0,S2,10.0,atteint,B,Nantes,0
1319,132,3,1,S2,10.0,atteint,B,Nantes,0
1320,132,7,2,S2,20.0,au dessus,A,Nantes,0
1321,132,9,3,S1,10.0,atteint,C,Nantes,1
1322,132,10,3,S2,10.0,atteint,C,Nantes,0
1323,132,11,3,S1,16.667,au dessus,A,Nantes,1
1324,132,12,3,S2,10.0,atteint,A,Nantes,0
1325,132,13,3,S1,10.0,atteint,C,Nantes,1
1326,132,14,3,S2,7.5,en dessous,F,Nantes,0
1327,133,0,0,S2,10.0,atteint,B,Nantes,0
1328,133,1,0,S2,10.0,atteint,B,Nantes,0
1329,133,3,1,S2,10.0,atteint,B,Nantes,0
1330,133,9,3,S1,13.333,au dessus,B,Nantes,1
1331,133,10,3,S2,7.5,en dessous,F,Nantes,0
1332,133,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1333,133,12,3,S2,10.0,atteint,A,Nantes,0
1334,133,13,3,S1,10.0,atteint,C,Nantes,1
1335,133,14,3,S2,10.0,atteint,C,Nantes,0
1336,134,0,0,S2,10.0,atteint,B,Nantes,0
1337,134,1,0,S2,10.0,atteint,B,Nantes,0
1338,134,3,1,S2,10.0,atteint,B,Nantes,0
1339,134,5,1,S2,0.0,en dessous,F,Nantes,0
1340,134,7,2,S1,0.0,en dessous,F,Nantes,1
1341,134,9,3,S1,13.333,au dessus,B,Nantes,1
1342,134,10,3,S2,7.5,en dessous,F,Nantes,0
1343,134,11,3,S1,10.0,atteint,C,Nantes,1
1344,134,12,3,S2,10.0,atteint,A,Nantes,0
1345,134,13,3,S1,20.0,au dessus,A,Nantes,1
1346,134,14,3,S2,12.5,au dessus,B,Nantes,0
1347,135,0,0,S2,10.0,atteint,B,Nantes,0
1348,135,1,0,S2,10.0,atteint,B,Nantes,0
1349,135,3,1,S2,10.0,atteint,B,Nantes,0
1350,135,9,3,S1,20.0,au dessus,A,Nantes,1
1351,135,10,3,S2,15.0,au dessus,A,Nantes,0
1352,135,11,3,S1,10.0,atteint,C,Nantes,1
1353,135,12,3,S2,20.0,au dessus,A,Nantes,0
1354,135,13,3,S1,20.0,au dessus,A,Nantes,1
1355,135,14,3,S2,15.0,au dessus,A,Nantes,0
1356,136,0,0,S2,10.0,atteint,B,Nantes,0
1357,136,1,0,S2,10.0,atteint,B,Nantes,0
1358,136,3,1,S2,15.0,au dessus,B,Nantes,0
1359,136,9,3,S1,13.333,au dessus,B,Nantes,1
1360,136,10,3,S2,7.5,en dessous,F,Nantes,0
1361,136,11,3,S1,10.0,atteint,C,Nantes,1
1362,136,12,3,S2,10.0,atteint,A,Nantes,0
1363,136,13,3,S1,10.0,atteint,C,Nantes,1
1364,136,14,3,S2,10.0,atteint,C,Nantes,0
1365,137,0,0,S2,10.0,atteint,B,Nantes,0
1366,137,1,0,S2,10.0,atteint,B,Nantes,0
1367,137,3,1,S2,10.0,atteint,B,Nantes,0
1368,137,7,2,S1,20.0,au dessus,A,Nantes,1
1369,137,9,3,S1,10.0,atteint,C,Nantes,1
1370,137,10,3,S2,5.0,en dessous,F,Nantes,0
1371,137,11,3,S1,3.333,en dessous,F,Nantes,1
1372,137,12,3,S2,10.0,atteint,A,Nantes,0
1373,137,13,3,S1,0.0,en dessous,F,Nantes,1
1374,137,14,3,S2,10.0,atteint,C,Nantes,0
1375,138,0,0,S2,10.0,atteint,B,Nantes,0
1376,138,1,0,S2,10.0,atteint,B,Nantes,0
1377,138,3,1,S2,10.0,atteint,B,Nantes,0
1378,138,5,1,S2,0.0,en dessous,F,Nantes,0
1379,138,9,3,S1,6.667000000000001,en dessous,F,Nantes,1
1380,138,10,3,S2,7.5,en dessous,F,Nantes,0
1381,138,11,3,S1,6.667000000000001,en dessous,F,Nantes,1
1382,138,12,3,S2,0.0,en dessous,F,Nantes,0
1383,138,13,3,S1,0.0,en dessous,F,Nantes,1
1384,138,14,3,S2,7.5,en dessous,F,Nantes,0
1385,139,0,0,S2,20.0,au dessus,A,Nantes,0
1386,139,1,0,S2,20.0,au dessus,A,Nantes,0
1387,139,3,1,S2,20.0,au dessus,A,Nantes,0
1388,139,5,1,S2,0.0,en dessous,F,Nantes,0
1389,139,7,2,S1,20.0,au dessus,A,Nantes,1
1390,139,9,3,S1,16.667,au dessus,A,Nantes,1
1391,139,10,3,S2,10.0,atteint,C,Nantes,0
1392,139,11,3,S1,16.667,au dessus,A,Nantes,1
1393,139,12,3,S2,20.0,au dessus,A,Nantes,0
1394,139,13,3,S1,10.0,atteint,C,Nantes,1
1395,139,14,3,S2,15.0,au dessus,A,Nantes,0
1396,140,0,0,S2,10.0,atteint,B,Nantes,0
1397,140,1,0,S2,10.0,atteint,B,Nantes,0
1398,140,3,1,S2,10.0,atteint,B,Nantes,0
1399,140,5,1,S2,0.0,en dessous,F,Nantes,0
1400,140,7,2,S2,20.0,au dessus,A,Nantes,0
1401,140,9,3,S1,13.333,au dessus,B,Nantes,1
1402,140,10,3,S2,15.0,au dessus,A,Nantes,0
1403,140,11,3,S1,10.0,atteint,C,Nantes,1
1404,140,12,3,S2,20.0,au dessus,A,Nantes,0
1405,140,13,3,S1,10.0,atteint,C,Nantes,1
1406,140,14,3,S2,15.0,au dessus,A,Nantes,0
1407,141,0,0,S2,20.0,au dessus,A,Nantes,0
1408,141,1,0,S2,20.0,au dessus,A,Nantes,0
1409,141,3,1,S2,10.0,atteint,B,Nantes,0
1410,141,5,1,S2,20.0,au dessus,B,Nantes,0
1411,141,9,3,S1,13.333,au dessus,B,Nantes,1
1412,141,10,3,S2,12.5,au dessus,B,Nantes,0
1413,141,11,3,S1,10.0,atteint,C,Nantes,1
1414,141,12,3,S2,10.0,atteint,A,Nantes,0
1415,141,13,3,S1,10.0,atteint,C,Nantes,1
1416,141,14,3,S2,12.5,au dessus,B,Nantes,0
1417,142,0,0,S2,10.0,atteint,B,Nantes,0
1418,142,1,0,S2,10.0,atteint,B,Nantes,0
1419,142,3,1,S2,20.0,au dessus,A,Nantes,0
1420,142,5,1,S2,0.0,en dessous,F,Nantes,0
1421,142,7,2,S1,20.0,au dessus,A,Nantes,1
1422,142,9,3,S1,10.0,atteint,C,Nantes,1
1423,142,10,3,S2,5.0,en dessous,F,Nantes,0
1424,142,11,3,S1,10.0,atteint,C,Nantes,1
1425,142,12,3,S2,20.0,au dessus,A,Nantes,0
1426,142,13,3,S1,0.0,en dessous,F,Nantes,1
1427,142,14,3,S2,12.5,au dessus,B,Nantes,0
1428,143,0,0,S2,20.0,au dessus,A,Nantes,0
1429,143,1,0,S2,20.0,au dessus,A,Nantes,0
1430,143,3,1,S2,10.0,atteint,B,Nantes,0
1431,143,9,3,S1,16.667,au dessus,A,Nantes,1
1432,143,10,3,S2,15.0,au dessus,A,Nantes,0
1433,143,11,3,S1,16.667,au dessus,A,Nantes,1
1434,143,12,3,S2,20.0,au dessus,A,Nantes,0
1435,143,13,3,S1,20.0,au dessus,A,Nantes,1
